INFO 2024-10-03 07:40:35,408 basehttp "GET /api/v1/visualizations/employee-count-by-designation-view/ HTTP/1.1" 200 11751
INFO 2024-10-03 07:40:35,459 basehttp "GET /api/v1/visualizations/employee-count-by-designation/?department=all HTTP/1.1" 200 1758
INFO 2024-10-03 07:40:35,482 basehttp "GET /api/v1/visualizations/employee_leave_trend/?start_date=2024-09-19&end_date=2024-10-03 HTTP/1.1" 200 2
INFO 2024-10-03 07:40:35,516 basehttp "GET /api/v1/visualizations/leave_type_distribution/ HTTP/1.1" 200 309
INFO 2024-10-03 07:40:44,898 basehttp "GET /api/v1/visualizations/employee_leave_trend/?start_date=2023-08-04&end_date=2024-10-03 HTTP/1.1" 200 7317
INFO 2024-10-03 07:42:12,775 basehttp "GET /api/v1/visualizations/employee-count-by-designation/?department=Administration%20Team HTTP/1.1" 200 246
INFO 2024-10-03 07:42:13,691 basehttp "GET /api/v1/visualizations/employee-count-by-designation/?department=Engineering HTTP/1.1" 200 1578
INFO 2024-10-03 07:42:14,701 basehttp "GET /api/v1/visualizations/employee-count-by-designation/?department=All%20the%20support%20Staffs%20falls%20under%20this%20Operatoin HTTP/1.1" 200 252
INFO 2024-10-03 07:42:16,168 basehttp "GET /api/v1/visualizations/employee-count-by-designation/?department=Engineering HTTP/1.1" 200 1578
INFO 2024-10-03 07:42:19,197 basehttp "GET /api/v1/visualizations/d3_visualization/ HTTP/1.1" 200 9664
INFO 2024-10-03 07:42:19,272 basehttp "GET /api/v1/visualizations/leave-heatmap/ HTTP/1.1" 200 14241
INFO 2024-10-03 07:42:23,088 basehttp "GET /api/v1/dataupload/upload/ HTTP/1.1" 200 3958
INFO 2024-10-03 07:42:23,933 basehttp "GET /api/v1/visualizations/employee-count-by-designation-view/ HTTP/1.1" 200 11751
INFO 2024-10-03 07:42:23,973 basehttp "GET /api/v1/visualizations/employee-count-by-designation/?department=all HTTP/1.1" 200 1758
INFO 2024-10-03 07:42:23,996 basehttp "GET /api/v1/visualizations/employee_leave_trend/?start_date=2024-09-19&end_date=2024-10-03 HTTP/1.1" 200 2
INFO 2024-10-03 07:42:24,032 basehttp "GET /api/v1/visualizations/leave_type_distribution/ HTTP/1.1" 200 309
INFO 2024-10-03 07:42:25,938 basehttp "GET /api/v1/visualizations/employees/ HTTP/1.1" 200 215983
INFO 2024-10-03 07:42:27,973 basehttp "GET /api/v1/visualizations/employees/2/ HTTP/1.1" 200 44412
INFO 2024-10-03 07:42:31,677 basehttp "GET /api/v1/dataupload/ HTTP/1.1" 200 3502
INFO 2024-10-03 07:42:33,623 basehttp "GET /api/v1/visualizations/d3_visualization/ HTTP/1.1" 200 9664
INFO 2024-10-03 07:42:33,694 basehttp "GET /api/v1/visualizations/leave-heatmap/ HTTP/1.1" 200 14241
INFO 2024-10-03 07:42:34,986 basehttp "GET /api/v1/user/logout/ HTTP/1.1" 200 3973
INFO 2024-10-03 07:42:36,288 basehttp "GET /api/v1/dataupload/upload/ HTTP/1.1" 302 0
INFO 2024-10-03 07:42:36,291 basehttp "GET /api/v1/user/login/?next=/api/v1/dataupload/upload/ HTTP/1.1" 200 3973
INFO 2024-10-03 07:42:37,101 basehttp "GET /api/v1/dataupload/navigation/ HTTP/1.1" 302 0
INFO 2024-10-03 07:42:37,104 basehttp "GET /api/v1/user/login/?next=/api/v1/dataupload/navigation/ HTTP/1.1" 200 3973
INFO 2024-10-03 07:42:37,764 basehttp "GET /api/v1/dataupload/ HTTP/1.1" 302 0
INFO 2024-10-03 07:42:37,770 basehttp "GET /api/v1/user/login/?next=/api/v1/dataupload/ HTTP/1.1" 200 3973
INFO 2024-10-03 07:42:38,365 basehttp "GET /api/v1/visualizations/employee-count-by-designation-view/ HTTP/1.1" 302 0
INFO 2024-10-03 07:42:38,371 basehttp "GET /api/v1/user/login/?next=/api/v1/visualizations/employee-count-by-designation-view/ HTTP/1.1" 200 3973
INFO 2024-10-03 07:42:38,692 basehttp "GET /api/v1/visualizations/employees/ HTTP/1.1" 302 0
INFO 2024-10-03 07:42:38,695 basehttp "GET /api/v1/user/login/?next=/api/v1/visualizations/employees/ HTTP/1.1" 200 3973
INFO 2024-10-03 07:42:39,099 basehttp "GET /api/v1/visualizations/d3_visualization/ HTTP/1.1" 302 0
INFO 2024-10-03 07:42:39,102 basehttp "GET /api/v1/user/login/?next=/api/v1/visualizations/d3_visualization/ HTTP/1.1" 200 3973
INFO 2024-10-03 07:42:39,866 basehttp "GET /api/v1/user/login/ HTTP/1.1" 200 3973
INFO 2024-10-03 07:42:44,357 basehttp "POST /api/v1/user/login/ HTTP/1.1" 302 0
INFO 2024-10-03 07:42:44,374 basehttp "GET /api/v1/dataupload/ HTTP/1.1" 200 3502
INFO 2024-10-03 08:10:47,205 basehttp "GET /api/v1/dataupload/ HTTP/1.1" 200 3502
INFO 2024-10-03 08:10:48,162 basehttp "GET /api/v1/dataupload/ HTTP/1.1" 200 3502
